question_idx,question,gold_answer,predicted_answer,em,f1,qa_confidence,top_passage_id,n_gold_passages,hit@1,passage_recall@1,hit@3,passage_recall@3,hit@5,passage_recall@5,hit@10,passage_recall@10,hit@20,passage_recall@20
641,"As of August 3rd 2024, which movie using the Technicolor dye-transfer process was the last to win the Academy Award for Best Picture?","The movie using the Technicolor dye-transfer process that was the last to win the Academy Award for Best Picture was ""The Godfather Part II.""",The Shape of Water,0.0,0.0,0.8531673550605774,28606,164,0.0,0.0,1.0,0.012195121951219513,1.0,0.024390243902439025,1.0,0.04878048780487805,1.0,0.06707317073170732
642,How much older than Michael B. Jordan is Michael Jordan?,24 years,,0.0,0.0,0.9551980793476105,20681,133,1.0,0.007518796992481203,1.0,0.022556390977443608,1.0,0.03759398496240601,1.0,0.06766917293233082,1.0,0.12781954887218044
643,The University that Cillian Murphy attended was founded how many years before he began studying?,151 years.,,0.0,0.0,0.7549230456352234,7667,85,1.0,0.011764705882352941,1.0,0.023529411764705882,1.0,0.03529411764705882,1.0,0.047058823529411764,1.0,0.058823529411764705
644,"The incorporation of this company happened in the same year titled on Taylor Swift 5th studio album. It was incorporated by a man born in Setagaya, Tokyo, Japan that worked with the illustrator who largely designed the original 151 Pokémon.     What is “this company”? ",Game Freak,,0.0,0.0,0.8932715356349945,84972,81,1.0,0.012345679012345678,1.0,0.024691358024691357,1.0,0.024691358024691357,1.0,0.024691358024691357,1.0,0.037037037037037035
645,"What is the name of the only Texan radio station on frequency 89.5 FM that is operated by a university, as of the death of Jerry West?",KACU,,0.0,0.0,0.9787880480289459,67912,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009345794392523364
646,"How much money would be left of Elon Musk's net worth in January of 2021, if you subtracted the 2022 average yearly gross salary of 10,000 people, working in the Philippines, written in words?",one hundred eighty-four billion nine hundred fifty-nine million four hundred forty thousand.,,0.0,0.0,0.8675349354743958,80174,46,1.0,0.021739130434782608,1.0,0.06521739130434782,1.0,0.10869565217391304,1.0,0.15217391304347827,1.0,0.1956521739130435
647,What city was the capital of the United States on the day that the first president of the United States died?,"Philadelphia, Pennsylvania",,0.0,0.0,0.9726746380329132,19283,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007874015748031496
648,How old was Joel McHale the first time the Philadelphia Waterdogs won the PLL Championship?,Joel McHale was 50 years old.,2016,0.0,0.0,0.9852332174777985,76062,20,1.0,0.05,1.0,0.15,1.0,0.2,1.0,0.2,1.0,0.3
649,"If somebody was born on the day the Anglo-Dutch Treaty of 1814 was signed, how old would they have been while Albert A. Michelson and Edward W. Morley were performing their Michelson-Morley experiment?",72,,0.0,0.0,0.9634117484092712,57461,74,1.0,0.013513513513513514,1.0,0.04054054054054054,1.0,0.06756756756756757,1.0,0.13513513513513514,1.0,0.2702702702702703
650,Who won Britain's Got Talent in the same year that London hosted the Olympics for the third time?,Ashleigh and Pudsey,Stephen Mulhern,0.0,0.0,0.8333906829357147,92572,144,1.0,0.006944444444444444,1.0,0.020833333333333332,1.0,0.034722222222222224,1.0,0.06944444444444445,1.0,0.1111111111111111
651,"What key signature was the song that was number one on the Billboard Hot 100 on June 8, 2002 performed in? ",C major,,0.0,0.0,0.9946462213993073,56152,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091
652,Itanihomi is a municipality in Brazil. What is the state that sits directly south of the state Itanihomi belongs to?,"Itanihomi is in Minas Gerais, and the state directly south of this is Sao Paulo. ",Minas Gerais,0.0,0.25,0.9956318438053131,53098,15,0.0,0.0,1.0,0.06666666666666667,1.0,0.13333333333333333,1.0,0.2,1.0,0.26666666666666666
653,Which Greek pole vaulter who participated in the 2020 Summer Olympics in Tokyo also won gold at the 2015 IAAF Diamond League?,Nikoleta Kyriakopoulou,Nikoleta ' Nikol ' Kyriakopoulou,0.0,0.8,0.965493381023407,7710,38,1.0,0.02631578947368421,1.0,0.02631578947368421,1.0,0.02631578947368421,1.0,0.02631578947368421,1.0,0.05263157894736842
654,"Please consider the following clues and answer the question that follows:  1. This mosque is located in the city dubbed the ""Jerusalem of the Balkans."" 2, The mosque was commissioned by an authoritarian dictator born in a small village 10 km west of Yogyakarta.  Question: What is the height difference between the twin towers of the mosque and its dome? ",21 meters,the,0.0,0.0,0.19194338360102847,76726,215,1.0,0.004651162790697674,1.0,0.009302325581395349,1.0,0.013953488372093023,1.0,0.023255813953488372,1.0,0.037209302325581395
655,What is the birthday of the basketball player turned wrestler who shares a nickname with the YouTuber who created the brand Feastables?,"May 23, 1985",,0.0,0.0,0.6515356004238129,87397,22,1.0,0.045454545454545456,1.0,0.09090909090909091,1.0,0.09090909090909091,1.0,0.18181818181818182,1.0,0.18181818181818182
656,"In 2000, Michel von Tell drove a Toyota and placed sixth in an event. Who placed first that same year, and what car were they driving?",Charles Muhanji in a Subaru Impreza WRX,Rwanda Mountain Rally,0.0,0.0,0.9397675395011902,63436,8,1.0,0.125,1.0,0.25,1.0,0.375,1.0,0.375,1.0,0.375
657,"There's an episode of a TV series that was directed by the person who won the 2011 Dorothy Arzner Directors award. The series started in 2005. The season that contains my episode included 20 episodes in total.  The episode is one word that starts with an ""M."" ",Miracles,,0.0,0.0,0.981858104467392,38710,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,"What is the birth town of the absent athlete from the Victory Salute statue in San Jose, California?","Peter Norman was born in Coburg, Victoria, Australia.",,0.0,0.0,0.9880250096321106,3494,38,1.0,0.02631578947368421,1.0,0.07894736842105263,1.0,0.10526315789473684,1.0,0.13157894736842105,1.0,0.18421052631578946
659,What is the capacity of the Olympic stadium used during the first Winter Games attended by a tropical nation? This nation was visited by the 5th Cavalry Regiment (US) in 1901.,"17,324",,0.0,0.0,0.9964768290519714,76909,188,1.0,0.005319148936170213,1.0,0.010638297872340425,1.0,0.015957446808510637,1.0,0.026595744680851064,1.0,0.05319148936170213
660,"In 2010, the WWE Hall of Fame took place in the same stadium as a famous comedy movie done a few years before. Who are the four comedians that starred in this comedy movie?","jeff Foxworthy, Bill Engvall, Ron White and Larry the Cable Guy.",,0.0,0.0,0.5811542719602585,57852,7,1.0,0.14285714285714285,1.0,0.2857142857142857,1.0,0.2857142857142857,1.0,0.2857142857142857,1.0,0.42857142857142855
661,What year was the first Uber employee born?,1983,,0.0,0.0,0.5762790441513062,54636,43,1.0,0.023255813953488372,1.0,0.06976744186046512,1.0,0.09302325581395349,1.0,0.20930232558139536,1.0,0.4418604651162791
662,Which British prime minister of the 1990s had the most children?,Tony Blair,Robert,0.0,0.0,0.2402749431639677,66126,354,0.0,0.0,1.0,0.002824858757062147,1.0,0.005649717514124294,1.0,0.00847457627118644,1.0,0.014124293785310734
663,What was the daily average passenger count in 2011 of the first station on the train line that serves Hiraka Train Station in Japan?,"2,851 Passengers",49,0.0,0.0,0.382272869348526,25598,9,1.0,0.1111111111111111,1.0,0.2222222222222222,1.0,0.3333333333333333,1.0,0.4444444444444444,1.0,0.4444444444444444
664,How many Red Hot Chili Peppers albums were released while Nelson Mandela was in prison?,4,,0.0,0.0,0.7646051049232483,44209,238,1.0,0.004201680672268907,1.0,0.012605042016806723,1.0,0.02100840336134454,1.0,0.03361344537815126,1.0,0.06722689075630252
665,How many years after the first album release by The Beatles was the first solo album released by one of its members?,Five years,two,0.0,0.0,0.41622109711170197,22447,275,1.0,0.0036363636363636364,1.0,0.0036363636363636364,1.0,0.007272727272727273,1.0,0.014545454545454545,1.0,0.01818181818181818
666,"Who starred in a movie about the subject of a song on the compilation album ""Friends and Relatives,"" and also played themselves on an episode of ""Friends""?",Isabella Rossellini,,0.0,0.0,0.9939150810241699,7526,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,"In 1966, the Lower Klamath National Wildlife Refuge became part of the U.S. National Register of Historic Places (NRHP). What is another natural site with water added during that year, also located in California?",Lake Merritt,,0.0,0.0,0.5426983833312988,58355,54,0.0,0.0,1.0,0.018518518518518517,1.0,0.037037037037037035,1.0,0.05555555555555555,1.0,0.09259259259259259
668,What was the magnitude of the earthquake that was the catalyst for the charitable U.S. speedrunning marathon that took place in April 2011?,Mw 9.0–9.1,,0.0,0.0,0.9847908020019531,38140,165,0.0,0.0,1.0,0.006060606060606061,1.0,0.012121212121212121,1.0,0.012121212121212121,1.0,0.024242424242424242
669,What Volkswagen former car model has nearly the same name as a Bangkok rooftop restaurant? The car has one additional letter.,Scirocco (The Bangkok restaurant is called Sirocco),,0.0,0.0,0.6563494801521301,61256,44,0.0,0.0,1.0,0.022727272727272728,1.0,0.045454545454545456,1.0,0.06818181818181818,1.0,0.13636363636363635
670,As of 1st August 2024 The three British Olympic Class ocean liners were manufactured in a city that lies at the mouth of what river?,River Lagan,,0.0,0.0,0.9571815133094788,42553,177,0.0,0.0,1.0,0.005649717514124294,1.0,0.005649717514124294,1.0,0.011299435028248588,1.0,0.011299435028248588
671,"The Mossi King who passed away in Thailand in 2016, would have spoken what language? ",Mòoré,,0.0,0.0,0.874318540096283,78891,24,0.0,0.0,1.0,0.041666666666666664,1.0,0.041666666666666664,1.0,0.08333333333333333,1.0,0.25
672,Which Colombian cyclist was born on the same day as Edmonton Oilers captain Connor McDavid?,Egan Bernal,,0.0,0.0,0.9593820571899414,57379,130,1.0,0.007692307692307693,1.0,0.007692307692307693,1.0,0.015384615384615385,1.0,0.046153846153846156,1.0,0.1
673,"From 1924 to August 2024, how many times did Texas's and California's electoral colleges elect the same nominee during the presidential election? ",13 times.,,0.0,0.0,0.8101544976234436,78395,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Who composed the Broadway musical that premiered in 2003 and starred the actress who would later voice Elsa in Disney's Frozen?,Stephen Schwartz,,0.0,0.0,0.7867433726787567,70387,180,1.0,0.005555555555555556,1.0,0.011111111111111112,1.0,0.022222222222222223,1.0,0.027777777777777776,1.0,0.03888888888888889
675,"In physics, when speaking of classical mechanics, there is an infamous problem that involves taking the initial positions and velocities of three point masses that orbit each other and attempting to calculate their trajectories. There is no general closed-form solution for this infamous problem. French mathematicians in the 18th century focused on solving this problem in regards to astronomical motion, specifically how the Moon rotates on its apsides. Their work led to a solution using Newton's laws of physics and the Discrete Fourier Transformation (DFT), which ultimately changed how sailors were able to determine longitude at sea. The inventor of the device that would revolutionize naval navigation using these new principles and proofs spent how many years testing and perfecting his work?",31 years (1730-1761),,0.0,0.0,0.9361961483955383,79307,149,1.0,0.006711409395973154,1.0,0.020134228187919462,1.0,0.03355704697986577,1.0,0.06040268456375839,1.0,0.08053691275167785
676,"What is the country of origin of the football coach with the first initial ""P"" for the Thailand national men's football team who coached 54 years after the country's name officially changed?",German.,,0.0,0.0,0.3413720428943634,80182,193,1.0,0.0051813471502590676,1.0,0.0051813471502590676,1.0,0.0051813471502590676,1.0,0.015544041450777202,1.0,0.015544041450777202
677,Archibald Sinclair had an American mom who was a half-sister. The half-sister had a life partner who had a painting of her by Walter Sickert. How many words is the title of that painting?,5 ( Miss Hudson at Rowlandson House),,0.0,0.0,0.5010802149772644,44000,38,1.0,0.02631578947368421,1.0,0.07894736842105263,1.0,0.07894736842105263,1.0,0.07894736842105263,1.0,0.07894736842105263
678,What movie won the Academy Award for Best Picture the same year that Argentina won its first World Cup?,The Deer Hunter,,0.0,0.0,0.9656438529491425,28606,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.030303030303030304
679,"What is the other name, beginning and ending with the letter ""d"", for the substance, often deployed by means of artillery shells, which was also instrumental in developing a treatment for a condition that dogs of the same breed as Mayor Max II are unusually prone to?",Distilled mustard,,0.0,0.0,0.8667611479759216,24103,195,0.0,0.0,1.0,0.005128205128205128,1.0,0.015384615384615385,1.0,0.020512820512820513,1.0,0.020512820512820513
680,"As of May 2024, which female New Zealand Prime Minister was the oldest when they took office?",Helen Clark.,Dame Jennifer Mary Shipley,0.0,0.0,0.8454910814762115,19453,193,1.0,0.0051813471502590676,1.0,0.015544041450777202,1.0,0.015544041450777202,1.0,0.025906735751295335,1.0,0.05181347150259067
681,What is the capital of the country where the Treaty on European Union was signed?,Amsterdam,Maastricht,0.0,0.0,0.9831155836582184,93642,176,1.0,0.005681818181818182,1.0,0.017045454545454544,1.0,0.028409090909090908,1.0,0.03977272727272727,1.0,0.05113636363636364
682,Which happened earlier: Diageo reducing the volume of Red stripe beer bottles in the US from 12 fl. oz. to 11.2 fl. oz. or Philip Morris making a bid for the company Swedish Match?,The Red Stripe US bottle volume reduction happened earlier.,,0.0,0.0,0.9721852540969849,19673,36,1.0,0.027777777777777776,1.0,0.05555555555555555,1.0,0.08333333333333333,1.0,0.19444444444444445,1.0,0.3055555555555556
683,Which 2024 college/university president has a degree from Harvard University: the president from the one that organizes the Miami Book Fair or from the one that organizes the Kentucky Women Writers Conference?,Eli Capilouto,,0.0,0.0,0.8928375244140625,92416,100,1.0,0.01,1.0,0.02,1.0,0.04,1.0,0.07,1.0,0.11
684,What Doctor Who episode aired on a date closest to the 441st launch of the Skylark rocket?,Dalek,2,0.0,0.0,0.30851620133034885,17480,70,1.0,0.014285714285714285,1.0,0.04285714285714286,1.0,0.07142857142857142,1.0,0.14285714285714285,1.0,0.21428571428571427
685,The shonen manga that won the 35th Kodansha Manga Award has how many chapters in its final volume?,5,52,0.0,0.0,0.971725732088089,69725,13,1.0,0.07692307692307693,1.0,0.07692307692307693,1.0,0.07692307692307693,1.0,0.15384615384615385,1.0,0.23076923076923078
686,"How many years apart did a Kim Jong Un impersonator who was interviewed by USA today, and the man who founded Playboy attend the University of Illinois Urbana-Champaign?",60,,0.0,0.0,0.9002223610877991,68865,106,1.0,0.009433962264150943,1.0,0.02830188679245283,1.0,0.04716981132075472,1.0,0.0660377358490566,1.0,0.1509433962264151
687,"In 2024, assuming that their family has been in the same line of work since they took a surname, what is the major use of the product they make if their last name is Kalkbrenner?",Making steel.,,0.0,0.0,0.9767612516880035,4120,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,"The person who posted a photo with Rahul Ligma and Daniel Johnson at the headquarters of a social media company claims to have a certain syndrome, despite never receiving a formal diagnosis. Who was this syndrome named after?",Hans Asperger,,0.0,0.0,0.9865878522396088,79755,161,1.0,0.006211180124223602,1.0,0.018633540372670808,1.0,0.031055900621118012,1.0,0.055900621118012424,1.0,0.09316770186335403
689,Emma Stone was the highest paid actress in 2017. How much did breakthrough movie for the highest paid actress 6 years after Emma Stone make in its theatrical run?,$406.9 million,,0.0,0.0,0.7900272309780121,58267,153,1.0,0.006535947712418301,1.0,0.013071895424836602,1.0,0.013071895424836602,1.0,0.013071895424836602,1.0,0.0457516339869281
690,The lead actor who plays the regional manager of this popular mockumentary sitcom released in 2005 has the same initials as Santa Claus. What is the name of the voice character for Flower in the latest animated film this actor starred in in 2024?,Matt Damon,,0.0,0.0,0.9914076626300812,32711,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,This blood pressure drug commonly used to treat gestational hypertension was patented the same year the first black student at the University of Mississippi was shot.,Labetalol,,0.0,0.0,0.9777446985244751,10650,124,1.0,0.008064516129032258,1.0,0.024193548387096774,1.0,0.04032258064516129,1.0,0.08064516129032258,1.0,0.13709677419354838
692,"Little River Canyon National Preserve has three waterfalls, one of which is the tallest in Alabama. How much shorter is Alabama's tallest waterfall than the tallest waterfall in the continental US?","2,452 ft",Grace ' s High Falls,0.0,0.0,0.9706039428710938,16401,3,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
693,What is the name of the retired Swiss tennis player who made the 4th round of Wimbledon in 2002?,Michel Kratochvil,Michel Frank Kratochvil,0.0,0.8,0.928720235824585,84040,5,1.0,0.2,1.0,0.2,1.0,0.2,1.0,0.4,1.0,0.4
694,Who did the Canadian swimmer Eric Lamont compete against in Heat 3 of the freestyle competition that he was older than?,"No one, he was the youngest.",Eric MacGregor Jubb,0.0,0.0,0.9753345847129822,8948,15,1.0,0.06666666666666667,1.0,0.06666666666666667,1.0,0.06666666666666667,1.0,0.06666666666666667,1.0,0.26666666666666666
695,"I'm a spooky tourist and I'm visiting Savannah, GA. I'm going to visit two of the most well-known cemeteries, what Cemetery in Savannah is famous for being in a book and on a book cover? What was the book? There is another old cemetery downtown I want to visit, I heard epidemic victims were buried there. What epidemic and what years did it take place? How many victims are buried there?","Bonaventure Cemetery, ""Midnight in the Garden of Good and Evil."" Colonial Park, Yellow Fever; 1820s, estimated 700 victims.",,0.0,0.0,0.922739177942276,65582,34,1.0,0.029411764705882353,1.0,0.08823529411764706,1.0,0.08823529411764706,1.0,0.14705882352941177,1.0,0.17647058823529413
696,"Of the 6 main cast members of the series Friends, which have appeared in music videos?","Of the 6 main cast members of Friends, Jennifer Anniston, Courtney Cox, and Matt LeBlanc have all appeared in music videos.",,0.0,0.0,0.9917898178100586,37553,282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010638297872340425,1.0,0.01773049645390071
697,In what city were the Summer Olympic Games held in the year the RMS _Titanic_ sank?,Stockholm (Sweden),,0.0,0.0,0.8725790083408356,70682,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004424778761061947
698,The manager Pep Guardiola won the Premier League four years in a row with a football club whose owners are from a country whose main export in 2009 was which raw material?,"Oil.  ('Oil' is fine here but related words from the Wikipedia article (link 6) are also acceptable, such as 'petroleum')",,0.0,0.0,0.930843710899353,70985,380,1.0,0.002631578947368421,1.0,0.007894736842105263,1.0,0.013157894736842105,1.0,0.018421052631578946,1.0,0.031578947368421054
699,"As of August 3 2024, which surviving building of the World's Columbian Exposition of 1893 sits on the same street as a skyscraper over 1,000 feet tall? Give the surviving building's current name.",Art Institute of Chicago,Park Tower,0.0,0.0,0.8382245600223541,65667,163,1.0,0.006134969325153374,1.0,0.006134969325153374,1.0,0.012269938650306749,1.0,0.018404907975460124,1.0,0.03067484662576687
700,How many more wins did the team with the number one seed from the NBA Western Conference in the 2020-2021 season have than the team with the fifth seed from the NBA Western Conference in the 2019-2020 season?,8,,0.0,0.0,0.9813506603240967,14241,106,1.0,0.009433962264150943,1.0,0.018867924528301886,1.0,0.02830188679245283,1.0,0.02830188679245283,1.0,0.0660377358490566
701,"Cut It by O.T Genasis was released in 2015. What is the name of the streaming service that exclusively hosted the music video of the song that ranked one position above ""Cut It"" on the US Billboard Hot 100 of 2016?",Tidal,,0.0,0.0,0.6475050151348114,89976,15,1.0,0.06666666666666667,1.0,0.13333333333333333,1.0,0.13333333333333333,1.0,0.26666666666666666,1.0,0.26666666666666666
702,An episode of the first season of the show Digimon had an English air date exactly 2 years before 9/11 - what Digimon destroyed the Black Gear in that episode?,Kabuterimon,,0.0,0.0,0.9597707986831665,18706,186,1.0,0.005376344086021506,1.0,0.016129032258064516,1.0,0.021505376344086023,1.0,0.043010752688172046,1.0,0.08602150537634409
703,How many years after Prohibition ended was Gone With The Wind released?,6 years.,,0.0,0.0,0.89527827501297,41920,192,1.0,0.005208333333333333,1.0,0.015625,1.0,0.026041666666666668,1.0,0.052083333333333336,1.0,0.09895833333333333
704,Who was on the British throne when the England Men’s Cricket Team first beat Australia in a Test Series?,"Queen Victoria, 1882. ",Don Bradman,0.0,0.0,0.4810953587293625,39020,107,1.0,0.009345794392523364,1.0,0.009345794392523364,1.0,0.028037383177570093,1.0,0.07476635514018691,1.0,0.12149532710280374
705,How many years had the then-Prime Minister of France been in office as PM when the first Shelby GT500 was built?,5,,0.0,0.0,0.9099684655666351,51644,134,1.0,0.007462686567164179,1.0,0.014925373134328358,1.0,0.014925373134328358,1.0,0.022388059701492536,1.0,0.04477611940298507
706,Azamat Satybaldy's appearance in the film Road to Mother occurred in the same year as the Trace Gas Orbiter's launch from what location?,Baikonur Cosmodrome,,0.0,0.0,0.9915024936199188,94569,35,1.0,0.02857142857142857,1.0,0.08571428571428572,1.0,0.14285714285714285,1.0,0.17142857142857143,1.0,0.17142857142857143
707,Who was the winner of the Nobel Peace Prize the year that U.S. President Barack Obama awarded baseball player Willie Mays the Presidential Medal of Freedom?,The Tunisian National Dialogue Quartet,,0.0,0.0,0.9326796531677246,87856,185,1.0,0.005405405405405406,1.0,0.005405405405405406,1.0,0.010810810810810811,1.0,0.016216216216216217,1.0,0.03783783783783784
708,"What song did Christina Aguilera release after Britney Spears released ""...Baby One More Time.""?",Genie in a Bottle ,,0.0,0.0,0.9408403038978577,55571,111,1.0,0.009009009009009009,1.0,0.02702702702702703,1.0,0.04504504504504504,1.0,0.08108108108108109,1.0,0.15315315315315314
709,"What primate species, known for its large population in China and presence in Florida, could potentially carry the Herpes B virus?",Rhesus Macaques,,0.0,0.0,0.48866698145866394,50139,151,1.0,0.006622516556291391,1.0,0.013245033112582781,1.0,0.019867549668874173,1.0,0.039735099337748346,1.0,0.06622516556291391
710,What drug did the male founder of the company that first cloned a U.S. endangered species help study with the International Foundation for Advanced Study?,LSD,,0.0,0.0,0.9896043539047241,67807,36,1.0,0.027777777777777776,1.0,0.05555555555555555,1.0,0.05555555555555555,1.0,0.08333333333333333,1.0,0.1111111111111111
711,What made-for-TV movie did Dolly Parton have a role in the same year that Dolly the sheep was cloned?,"In 1996, the year Dolly the sheep was cloned, Dolly Parton had a role in the made-for-tv movie ""Unlikely Angel"".",,0.0,0.0,0.9177258312702179,79500,137,1.0,0.0072992700729927005,1.0,0.021897810218978103,1.0,0.0364963503649635,1.0,0.072992700729927,1.0,0.1386861313868613
712,"Before the COVID-19 pandemic, how many Juno Awards nominations did the Saskatoon bands The Northern Pikes, Wide Mouth Mason, and The Sheepdogs have combined?",18,three,0.0,0.0,0.6107994914054871,82077,40,1.0,0.025,1.0,0.075,1.0,0.125,1.0,0.225,1.0,0.25
713,How many years did Cardi B's rap career overlap with Tupac's rap career?,Zero,two,0.0,0.0,0.3555528372526169,23152,207,1.0,0.004830917874396135,1.0,0.00966183574879227,1.0,0.01932367149758454,1.0,0.03864734299516908,1.0,0.06763285024154589
714,What date did the Lego Avatar theme debut? How many years are there between the release of the original movie and the release of the Lego theme?,"The debut date was October 1st, 2022. It debuted 13 years after the release of the movie.",1 October 2022,0.0,0.23529411764705882,0.973052054643631,48071,46,1.0,0.021739130434782608,1.0,0.06521739130434782,1.0,0.10869565217391304,1.0,0.21739130434782608,1.0,0.2608695652173913
715,"What year did the author of ""The Conquest for Bread"" write about ""Mutual Aid""? Who was the author?","Peter Kropotkin wrote the series of essays ""Mutual Aid"" in 1902. ",1892,0.0,0.0,0.9957749843597412,72926,78,1.0,0.01282051282051282,1.0,0.02564102564102564,1.0,0.05128205128205128,1.0,0.07692307692307693,1.0,0.08974358974358974
716,"What were the last names of the players selected for the Pro Bowl from the NFL team that was featured in the movie ""Ace Ventura: Pet Detective""? Base the answer on the following specifications:  -- These players were on the team while Wayne Huizenga was the owner  -- The team that these players were on achieved a 10-6 regular season record while still making the playoffs during their Pro Bowl season","Bowens, Thomas, & Madison ",,0.0,0.0,0.9695176482200623,46146,207,0.0,0.0,1.0,0.004830917874396135,1.0,0.004830917874396135,1.0,0.004830917874396135,1.0,0.00966183574879227
717,"Who placed 2nd and 3rd against Katharina Molitor in her World Winning Championship, and what was the difference between the final gold and silver throws, and silver and bronze throws?",Katharina Molitor - 67.69m 1.56m difference Lü Huihui - 66.13m 0.34m difference Sunette Viljoen - 65.79m ,,0.0,0.0,0.9405382871627808,50264,5,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.4,1.0,0.6
718,How many years had passed since the Commonwealth of Pennsylvania was admitted to the Union by the time Rep. Robert D. Heaton was born?,85,two,0.0,0.0,0.34217023849487305,53380,124,1.0,0.008064516129032258,1.0,0.016129032258064516,1.0,0.016129032258064516,1.0,0.016129032258064516,1.0,0.03225806451612903
719,Who was the president of the United States when the resort housing the BomBora steel roller coaster first opened?,Grover Cleveland,,0.0,0.0,0.9443872272968292,58640,37,1.0,0.02702702702702703,1.0,0.08108108108108109,1.0,0.13513513513513514,1.0,0.21621621621621623,1.0,0.2702702702702703
720,Which movie starring Meryl Streep was nominated for Best Picture at the Academy Awards the year that the Pioneer 11 visited Saturn?,Kramer vs. Kramer,,0.0,0.0,0.9686699211597443,75954,167,0.0,0.0,0.0,0.0,1.0,0.005988023952095809,1.0,0.005988023952095809,1.0,0.011976047904191617
721,"In 1973, Edward Fox starred in The Day of the Jackal. He beat out a James Bond actor to the part, but what was the name of another James Bond actor he appeared with in an 'unofficial' 80s Bond film?",Sean Connery,,0.0,0.0,0.9601676762104034,38379,165,1.0,0.006060606060606061,1.0,0.01818181818181818,1.0,0.024242424242424242,1.0,0.04242424242424243,1.0,0.08484848484848485
722,"In September 1607, two Earls and their followers left Rathmullan for Rome. The event was first called a ""flight"" in a book published in 1868. What is the name of the book?","The Fate and Fortunes of Hugh O'Neill, Earl of Tyrone and Rory O'Donnel, Earl of Tyrconnel; their flight from Ireland, and death in exile (or ""Fate and Fortunes of the Earls of Tyrone and Tyrconnell"") by Charles Patrick Meehan",The Flight of the Earls,0.0,0.15,0.5138528794050217,87714,113,1.0,0.008849557522123894,1.0,0.02654867256637168,1.0,0.04424778761061947,1.0,0.08849557522123894,1.0,0.12389380530973451
723,The flavored ice brand Slush Puppie is actually named after a food made from cornmeal-batter. That food was itself originally named after a fish native to South Carolina. What’s the genus name of the fish?,Moxostoma,,0.0,0.0,0.9449469745159149,19538,14,1.0,0.07142857142857142,1.0,0.21428571428571427,1.0,0.2857142857142857,1.0,0.35714285714285715,1.0,0.42857142857142855
724,Gifts to children from Krampus are principally composed of what element?,Krampus may give children a wooden rute or coal. They are both mostly composed of carbon.,birch rods,0.0,0.0,0.94569331407547,79854,164,1.0,0.006097560975609756,1.0,0.018292682926829267,1.0,0.03048780487804878,1.0,0.054878048780487805,1.0,0.07926829268292683
725,"As noted in the 2020 census, what is the population of the county in which Waterville, Maine, resides?","123,642","123, 642",0.0,0.0,0.6857287585735321,59700,44,1.0,0.022727272727272728,1.0,0.045454545454545456,1.0,0.045454545454545456,1.0,0.11363636363636363,1.0,0.1590909090909091
726,How many years apart were the Canadian Museum of History and the National Gallery of Canada established?,24 years,,0.0,0.0,0.9862672686576843,40252,91,1.0,0.01098901098901099,1.0,0.02197802197802198,1.0,0.04395604395604396,1.0,0.07692307692307693,1.0,0.18681318681318682
727,"Who was the team manager for Lee Jae-won's only football season as of January 1, 2024?",Yasuyuki Kishino,,0.0,0.0,0.8158499896526337,35753,9,0.0,0.0,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111
728,What medal was won in 1979 by the famous physicist who attended the oldest college in London?,Albert Einstein medal,,0.0,0.0,0.7902494966983795,42298,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,"What is the name of the ""pseudo label"" that collected the early collaborations of English architect Sir Peter Cook's son? ",Gamsonite,Gamsonite,1.0,1.0,0.9946891367435455,88923,41,1.0,0.024390243902439025,1.0,0.07317073170731707,1.0,0.12195121951219512,1.0,0.12195121951219512,1.0,0.12195121951219512
730,Who won the third-place playoff at the UEFA World Cup while Donald Trump was in office as the 45th President of the United States?,Belgium,,0.0,0.0,0.923191636800766,65269,67,1.0,0.014925373134328358,1.0,0.014925373134328358,1.0,0.029850746268656716,1.0,0.029850746268656716,1.0,0.029850746268656716
731,How old were the winners of the Men's Pairs division at the 1988 World Indoor Bowls Championship?,35 and 53 years old.,5 to 13 March 1988,0.0,0.0,0.7005214393138885,75055,5,1.0,0.2,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0
